Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1768064133,2026-01-10T16:55:33Z,N503SP,"42.115906,-71.073677",1450,109,285
1768064135,2026-01-10T16:55:35Z,N503SP,"42.116276,-71.075287",1425,108,287
1768064137,2026-01-10T16:55:37Z,N503SP,"42.116638,-71.076614",1400,106,290
1768064139,2026-01-10T16:55:39Z,N503SP,"42.116959,-71.077797",1375,105,292
1768064141,2026-01-10T16:55:41Z,N503SP,"42.117485,-71.079247",1350,103,294
1768064144,2026-01-10T16:55:44Z,N503SP,"42.117874,-71.08036",1350,101,296
1768064147,2026-01-10T16:55:47Z,N503SP,"42.118694,-71.082504",1325,100,298
1768064149,2026-01-10T16:55:49Z,N503SP,"42.119068,-71.083397",1300,100,299
1768064151,2026-01-10T16:55:51Z,N503SP,"42.119625,-71.08474",1275,99,299
1768064154,2026-01-10T16:55:54Z,N503SP,"42.12009,-71.085884",1275,99,298
1768064157,2026-01-10T16:55:57Z,N503SP,"42.120712,-71.087471",1250,97,297
1768064159,2026-01-10T16:55:59Z,N503SP,"42.121216,-71.088783",1225,98,296
1768064161,2026-01-10T16:56:01Z,N503SP,"42.121628,-71.089844",1200,97,296
1768064165,2026-01-10T16:56:05Z,N503SP,"42.122467,-71.092209",1175,98,295
1768064168,2026-01-10T16:56:08Z,N503SP,"42.123074,-71.093933",1150,95,296
1768064171,2026-01-10T16:56:11Z,N503SP,"42.123539,-71.095215",1150,95,295
1768064173,2026-01-10T16:56:13Z,N503SP,"42.12405,-71.096748",1125,95,294
1768064176,2026-01-10T16:56:16Z,N503SP,"42.124516,-71.098152",1125,96,293
1768064178,2026-01-10T16:56:18Z,N503SP,"42.124981,-71.099617",1100,97,292
1768064181,2026-01-10T16:56:21Z,N503SP,"42.125351,-71.10096",1100,98,291
1768064184,2026-01-10T16:56:24Z,N503SP,"42.12582,-71.102432",1075,100,291
1768064186,2026-01-10T16:56:26Z,N503SP,"42.126144,-71.103645",1075,101,292
1768064188,2026-01-10T16:56:28Z,N503SP,"42.126617,-71.105202",1050,102,292
1768064190,2026-01-10T16:56:30Z,N503SP,"42.127075,-71.106583",1050,103,292
1768064193,2026-01-10T16:56:33Z,N503SP,"42.127399,-71.107666",1050,103,292
1768064195,2026-01-10T16:56:35Z,N503SP,"42.127899,-71.109383",1050,102,293
1768064197,2026-01-10T16:56:37Z,N503SP,"42.12833,-71.110603",1050,101,293
1768064200,2026-01-10T16:56:40Z,N503SP,"42.128704,-71.111755",1050,101,293
1768064202,2026-01-10T16:56:42Z,N503SP,"42.129078,-71.113029",1050,100,292
1768064204,2026-01-10T16:56:44Z,N503SP,"42.129589,-71.114502",1050,101,293
1768064206,2026-01-10T16:56:46Z,N503SP,"42.130005,-71.115875",1025,101,294
1768064209,2026-01-10T16:56:49Z,N503SP,"42.130417,-71.116997",1025,100,294
1768064211,2026-01-10T16:56:51Z,N503SP,"42.130894,-71.118401",1025,99,295
1768064213,2026-01-10T16:56:53Z,N503SP,"42.131359,-71.119743",1000,99,295
1768064216,2026-01-10T16:56:56Z,N503SP,"42.131699,-71.120682",1000,99,295
1768064219,2026-01-10T16:56:59Z,N503SP,"42.132244,-71.122231",975,100,296
1768064221,2026-01-10T16:57:01Z,N503SP,"42.132847,-71.123764",950,101,296
1768064223,2026-01-10T16:57:03Z,N503SP,"42.133408,-71.125298",900,101,296
1768064226,2026-01-10T16:57:06Z,N503SP,"42.133965,-71.126762",900,102,297
1768064228,2026-01-10T16:57:08Z,N503SP,"42.134525,-71.128105",900,102,299
1768064230,2026-01-10T16:57:10Z,N503SP,"42.134949,-71.129173",850,103,299
1768064232,2026-01-10T16:57:12Z,N503SP,"42.135548,-71.130531",875,103,300
1768064235,2026-01-10T16:57:15Z,N503SP,"42.136185,-71.13192",875,103,300
1768064237,2026-01-10T16:57:17Z,N503SP,"42.13678,-71.133232",875,102,301
1768064239,2026-01-10T16:57:19Z,N503SP,"42.137272,-71.134369",850,101,302
1768064242,2026-01-10T16:57:22Z,N503SP,"42.137833,-71.135414",850,101,304
1768064244,2026-01-10T16:57:24Z,N503SP,"42.138527,-71.136665",850,100,307
1768064246,2026-01-10T16:57:26Z,N503SP,"42.139069,-71.137657",825,100,308
1768064251,2026-01-10T16:57:31Z,N503SP,"42.140625,-71.139969",825,98,312
1768064255,2026-01-10T16:57:35Z,N503SP,"42.141365,-71.141075",800,98,313
1768064258,2026-01-10T16:57:38Z,N503SP,"42.142811,-71.143051",800,98,313
1768064261,2026-01-10T16:57:41Z,N503SP,"42.143692,-71.144089",800,91,318
1768064263,2026-01-10T16:57:43Z,N503SP,"42.144333,-71.144775",775,88,320
1768064266,2026-01-10T16:57:46Z,N503SP,"42.14534,-71.145836",775,86,321
1768064270,2026-01-10T16:57:50Z,N503SP,"42.146439,-71.147026",750,82,322
1768064273,2026-01-10T16:57:53Z,N503SP,"42.147308,-71.147896",725,81,324
1768064275,2026-01-10T16:57:55Z,N503SP,"42.147812,-71.148338",700,78,326
1768064277,2026-01-10T16:57:57Z,N503SP,"42.148724,-71.149055",675,77,328
1768064280,2026-01-10T16:58:00Z,N503SP,"42.14946,-71.149712",675,75,329
1768064282,2026-01-10T16:58:02Z,N503SP,"42.150211,-71.150269",675,76,330
1768064284,2026-01-10T16:58:04Z,N503SP,"42.150955,-71.15078",650,75,331
1768064288,2026-01-10T16:58:08Z,N503SP,"42.15184,-71.151291",625,73,335
1768064291,2026-01-10T16:58:11Z,N503SP,"42.153099,-71.152061",600,74,336
1768064294,2026-01-10T16:58:14Z,N503SP,"42.153946,-71.152519",575,73,335
1768064299,2026-01-10T16:58:19Z,N503SP,"42.155148,-71.153275",550,72,334
1768064301,2026-01-10T16:58:21Z,N503SP,"42.156143,-71.153954",525,73,334
1768064304,2026-01-10T16:58:24Z,N503SP,"42.156963,-71.154488",525,73,335
1768064306,2026-01-10T16:58:26Z,N503SP,"42.157707,-71.154938",500,73,335
1768064309,2026-01-10T16:58:29Z,N503SP,"42.158661,-71.155579",500,73,335
1768064314,2026-01-10T16:58:34Z,N503SP,"42.160175,-71.156532",475,73,335
1768064317,2026-01-10T16:58:37Z,N503SP,"42.160824,-71.156975",450,72,334
1768064325,2026-01-10T16:58:45Z,N503SP,"42.163479,-71.158638",400,70,334
1768064332,2026-01-10T16:58:52Z,N503SP,"42.165527,-71.159981",350,70,333
1768064340,2026-01-10T16:59:00Z,N503SP,"42.167854,-71.161446",275,69,335
1768064348,2026-01-10T16:59:08Z,N503SP,"42.170013,-71.162819",200,67,334
1768064355,2026-01-10T16:59:15Z,N503SP,"42.172073,-71.164131",150,67,335
1768064362,2026-01-10T16:59:22Z,N503SP,"42.174091,-71.165413",0,66,334
1768064366,2026-01-10T16:59:26Z,N503SP,"42.17514,-71.166",0,66,334
1768064367,2026-01-10T16:59:27Z,N503SP,"42.175415,-71.166191",0,66,334
1768064368,2026-01-10T16:59:28Z,N503SP,"42.175674,-71.166367",0,67,335
1768064369,2026-01-10T16:59:29Z,N503SP,"42.175957,-71.166557",0,66,334
1768064371,2026-01-10T16:59:31Z,N503SP,"42.176376,-71.166809",0,66,334
1768064372,2026-01-10T16:59:32Z,N503SP,"42.176697,-71.167",0,65,334
1768064373,2026-01-10T16:59:33Z,N503SP,"42.176971,-71.167183",0,65,334
1768064376,2026-01-10T16:59:36Z,N503SP,"42.177567,-71.167564",0,64,334
1768064377,2026-01-10T16:59:37Z,N503SP,"42.17807,-71.16787",0,64,334
1768064378,2026-01-10T16:59:38Z,N503SP,"42.178345,-71.16806",0,63,335
1768064379,2026-01-10T16:59:39Z,N503SP,"42.178711,-71.168312",0,63,335
1768064382,2026-01-10T16:59:42Z,N503SP,"42.179398,-71.168747",0,63,333
1768064385,2026-01-10T16:59:45Z,N503SP,"42.180099,-71.169182",0,62,333
1768064386,2026-01-10T16:59:46Z,N503SP,"42.180378,-71.169373",0,62,334
1768064387,2026-01-10T16:59:47Z,N503SP,"42.180679,-71.169556",0,62,334
1768064388,2026-01-10T16:59:48Z,N503SP,"42.180954,-71.169746",0,61,335
1768064389,2026-01-10T16:59:49Z,N503SP,"42.181229,-71.16993",0,61,335
1768064390,2026-01-10T16:59:50Z,N503SP,"42.18145,-71.170074",0,61,335
1768064391,2026-01-10T16:59:51Z,N503SP,"42.18182,-71.170265",0,60,334
1768064392,2026-01-10T16:59:52Z,N503SP,"42.182098,-71.170456",0,60,334
1768064393,2026-01-10T16:59:53Z,N503SP,"42.182331,-71.170586",0,60,334
1768064395,2026-01-10T16:59:55Z,N503SP,"42.182693,-71.170868",0,61,333
1768064397,2026-01-10T16:59:57Z,N503SP,"42.183243,-71.171181",0,60,334
1768064398,2026-01-10T16:59:58Z,N503SP,"42.183498,-71.171349",0,61,335
1768064399,2026-01-10T16:59:59Z,N503SP,"42.183792,-71.171555",0,61,335
1768064402,2026-01-10T17:00:02Z,N503SP,"42.184616,-71.172058",0,60,334
1768064403,2026-01-10T17:00:03Z,N503SP,"42.18494,-71.172241",0,58,334
1768064405,2026-01-10T17:00:05Z,N503SP,"42.185173,-71.172371",0,56,334
1768064406,2026-01-10T17:00:06Z,N503SP,"42.185406,-71.172562",0,54,333
1768064407,2026-01-10T17:00:07Z,N503SP,"42.185638,-71.172691",0,51,335
1768064408,2026-01-10T17:00:08Z,N503SP,"42.185917,-71.172882",0,50,336
1768064411,2026-01-10T17:00:11Z,N503SP,"42.18663,-71.173302",0,45,335
1768064414,2026-01-10T17:00:14Z,N503SP,"42.186996,-71.173553",0,40,335
1768064416,2026-01-10T17:00:16Z,N503SP,"42.187222,-71.173714",0,33,333
1768064420,2026-01-10T17:00:20Z,N503SP,"42.187672,-71.173988",0,16,331
1768064425,2026-01-10T17:00:25Z,N503SP,"42.187801,-71.174271",0,9,270
1768064430,2026-01-10T17:00:30Z,N503SP,"42.187729,-71.174553",0,10,244
1768064435,2026-01-10T17:00:35Z,N503SP,"42.187664,-71.174812",0,6,272
1768064454,2026-01-10T17:00:54Z,N503SP,"42.187778,-71.175056",0,7,315
1768064460,2026-01-10T17:01:00Z,N503SP,"42.187862,-71.175308",0,8,264
1768064465,2026-01-10T17:01:05Z,N503SP,"42.187778,-71.175583",0,10,244
1768064469,2026-01-10T17:01:09Z,N503SP,"42.187683,-71.175835",0,10,244
1768064473,2026-01-10T17:01:13Z,N503SP,"42.187592,-71.176064",0,8,239
1768064479,2026-01-10T17:01:19Z,N503SP,"42.187477,-71.17627",0,7,236
1768064494,2026-01-10T17:01:34Z,N503SP,"42.187267,-71.176376",0,4,154
